is_paid,num_subscribers,avg_rating,num_reviews,num_published_lectures,num_published_practice_tests,discount_price__amount,price_detail__amount,cluster
True,153.0,4.1,83.00000000000001,19.0,0.0,0.0,5760.0,1
True,804.0,3.95,84.0,28.0,0.0,455.0,8640.0,1
True,20217.0,4.28571,83.00000000000001,14.0,0.0,520.0,9600.0,1
True,402.0,4.14286,83.00000000000001,24.0,0.0,455.0,8640.0,1
True,1264.0,4.65,83.00000000000001,18.0,0.0,455.0,1280.0,1
True,230.00000000000003,4.33333,83.00000000000001,8.0,0.0,455.0,3840.0,1
True,915.0,4.15278,83.00000000000001,28.999999999999996,0.0,455.0,8640.0,1
True,379.0,4.15,83.00000000000001,49.0,0.0,455.0,1600.0,1
True,257.0,4.43902,83.00000000000001,15.0,0.0,455.0,4800.0,1
True,489.0,4.02273,84.0,17.0,0.0,455.0,1280.0,1
True,9714.0,4.32353,83.00000000000001,212.0,0.0,455.0,8640.0,1
True,1496.0000000000002,3.55,83.00000000000001,26.0,0.0,455.0,3840.0,1
True,20975.0,4.31452,83.00000000000001,12.0,0.0,455.0,1280.0,1
True,1890.0000000000002,4.35,82.0,22.0,0.0,455.0,8640.0,1
True,442.0,4.5,82.0,40.0,0.0,455.0,8640.0,1
True,372.99999999999994,3.9,82.0,24.999999999999996,0.0,455.0,3840.0,1
True,372.99999999999994,4.57812,82.0,24.0,0.0,455.0,6400.0,1
True,666.0,4.91525,82.0,62.00000000000001,0.0,455.0,8640.0,1
True,15284.0,3.88415,82.0,13.0,0.0,455.0,8640.0,1
True,725.0,4.5,82.0,20.0,0.0,0.0,2560.0,1
True,869.9999999999999,3.6,82.0,16.0,0.0,455.0,1600.0,1
True,2734.0,3.9,82.0,27.000000000000004,0.0,455.0,3840.0,1
True,3697.9999999999995,4.2,82.0,34.0,0.0,455.0,1280.0,1
True,593.0,4.45,82.0,6.0,0.0,455.0,1920.0,1
True,526.0,3.9375000000000004,82.0,0.0,3.0,455.0,2240.0,1
True,8694.0,4.04878,82.0,15.0,0.0,455.0,4800.0,1
True,414.99999999999994,3.55,82.0,15.0,0.0,455.0,6080.0,1
True,4140.0,4.15,82.0,24.0,0.0,455.0,1280.0,1
True,15488.0,4.05,88.0,16.0,0.0,455.0,8640.0,1
True,843.0,4.19444,82.0,32.0,0.0,455.0,3200.0,1
True,14591.999999999998,4.08333,82.0,30.0,0.0,455.0,8640.0,1
True,675.0,4.4,82.0,57.99999999999999,0.0,455.0,5440.0,1
True,875.0,3.55,82.0,8.0,0.0,700.0,8640.0,1
True,1750.0,4.55,82.0,92.00000000000001,0.0,455.0,8640.0,1
True,2674.0,4.05,82.0,24.0,0.0,455.0,1600.0,1
True,3036.0,4.4,82.0,42.0,0.0,455.0,7040.0,1
True,488.0,3.69231,82.0,69.0,0.0,455.0,2880.0,1
True,1747.9999999999998,4.4,82.0,13.0,0.0,455.0,1280.0,1
True,13470.000000000002,4.30488,82.0,32.0,0.0,455.0,2560.0,1
True,363.0,4.1,82.0,47.0,0.0,455.0,1920.0,1
True,1466.9999999999998,4.52778,81.0,94.99999999999999,0.0,455.0,8640.0,1
True,974.9999999999999,3.6,81.0,13.0,0.0,455.0,1600.0,1
True,3083.0,3.9,81.0,48.0,0.0,455.0,8640.0,1
True,619.0,4.0,81.0,12.0,0.0,455.0,2240.0,1
True,5881.0,4.05,81.0,15.0,0.0,455.0,8640.0,1
True,9649.0,3.9,81.0,24.999999999999996,0.0,455.0,1280.0,1
True,1831.9999999999998,4.55,81.0,92.00000000000001,0.0,455.0,8640.0,1
True,314.0,3.83333,81.0,13.0,0.0,455.0,6400.0,1
True,992.0,4.65,81.0,6.0,0.0,0.0,6400.0,1
True,968.0,3.95,81.0,21.0,0.0,455.0,1920.0,1
True,491.0,4.15,81.0,34.0,0.0,0.0,9600.0,1
True,177.0,4.35,81.0,38.0,0.0,455.0,1280.0,1
True,11357.0,3.95,81.0,36.0,0.0,455.0,7040.0,1
True,329.0,4.2,80.0,52.0,0.0,455.0,1600.0,1
True,792.0000000000001,4.95,80.0,20.0,0.0,455.0,8640.0,1
True,1457.0,4.0,80.0,61.0,0.0,455.0,8640.0,1
True,435.99999999999994,3.5,80.0,6.0,0.0,455.0,8640.0,1
True,27260.0,3.75,80.0,16.0,0.0,455.0,1280.0,1
True,398.0,4.34375,80.0,88.0,0.0,455.0,1920.0,1
True,168.0,4.05263,80.0,5.0,0.0,455.0,1280.0,1
True,2092.0,4.51562,80.0,24.999999999999996,0.0,455.0,3520.0,1
True,425.0,3.75,83.00000000000001,0.0,6.0,455.0,6400.0,1
True,19076.0,4.30625,81.0,40.0,0.0,455.0,6080.0,1
True,779.0,4.25,80.0,7.0,0.0,0.0,5120.0,1
True,560.0,3.45,80.0,11.0,0.0,800.0,3200.0,1
True,482.00000000000006,4.5,80.0,23.000000000000004,0.0,455.0,5120.0,1
True,6476.0,3.8,80.0,45.0,0.0,488.0,1920.0,1
True,6132.0,4.05,80.0,45.0,0.0,455.0,1280.0,1
True,2650.0,4.5,80.0,24.999999999999996,0.0,455.0,8640.0,1
True,583.0,3.55,80.0,30.0,0.0,455.0,8640.0,1
True,457.99999999999994,4.625,80.0,34.0,0.0,455.0,6400.0,1
True,5494.0,4.15,80.0,19.0,0.0,700.0,8640.0,1
True,184.0,4.54167,80.0,34.0,0.0,455.0,1280.0,1
True,345.0,4.29412,80.0,18.0,0.0,700.0,8640.0,1
True,1018.9999999999999,4.3,80.0,28.999999999999996,0.0,455.0,6720.0,1
True,3672.0000000000005,4.15,80.0,11.0,0.0,455.0,8640.0,1
True,11090.0,4.48148,79.0,22.0,0.0,455.0,5760.0,1
True,1387.0,3.7,79.0,15.0,0.0,455.0,2240.0,1
True,694.0,4.25,79.0,26.0,0.0,455.0,8640.0,1
True,1148.0,3.85,79.0,10.0,0.0,455.0,3200.0,1
True,292.0,4.45652,79.0,44.0,0.0,455.0,5120.0,1
True,211.0,4.21875,80.0,12.0,0.0,455.0,3200.0,1
True,1827.9999999999998,4.2,79.0,9.0,0.0,455.0,1920.0,1
True,9498.0,4.05,79.0,63.0,0.0,455.0,8640.0,1
True,191.0,4.32353,79.0,8.0,0.0,455.0,3200.0,1
True,3487.9999999999995,4.05,79.0,21.0,0.0,455.0,3200.0,1
True,19263.0,3.84615,79.0,6.0,0.0,455.0,8640.0,1
True,584.0,3.65,79.0,22.0,0.0,455.0,6400.0,1
True,833.0,4.6,80.0,9.0,0.0,455.0,4800.0,1
True,3248.0,4.15,79.0,9.0,0.0,455.0,1280.0,1
True,2918.0,3.8,79.0,10.0,0.0,455.0,2560.0,1
True,926.0,4.05,79.0,17.0,0.0,455.0,4800.0,1
True,5055.0,4.65,79.0,49.0,0.0,455.0,6400.0,1
True,736.0,3.7,79.0,37.0,0.0,455.0,8640.0,1
True,566.0,4.05,79.0,48.0,0.0,455.0,8640.0,1
True,236.0,4.5,80.0,36.0,0.0,455.0,8640.0,1
True,18061.0,4.0,79.0,6.0,0.0,455.0,8640.0,1
True,1795.0,3.9,79.0,22.0,0.0,455.0,3200.0,1
True,405.0,3.45,79.0,30.0,0.0,455.0,8000.0,1
True,2736.0,4.25,78.0,36.0,0.0,455.0,1280.0,1
True,1171.0,3.75,79.0,16.0,0.0,455.0,8640.0,1
True,778.0,3.85,78.0,8.0,0.0,455.0,2880.0,1
True,278.0,4.15,78.0,37.0,0.0,455.0,1600.0,1
True,2722.0,3.7,78.0,55.0,0.0,455.0,1280.0,1
True,206.0,3.91667,78.0,27.000000000000004,0.0,455.0,8640.0,1
True,2261.0,4.11818,78.0,9.0,0.0,455.0,5120.0,1
True,324.0,4.47959,78.0,21.0,0.0,455.0,6400.0,1
True,434.99999999999994,4.0,78.0,20.0,0.0,455.0,2560.0,1
True,404.0,3.95,78.0,17.0,0.0,455.0,1920.0,1
True,1441.0,4.1,78.0,35.0,0.0,455.0,1280.0,1
True,511.0,4.05,78.0,28.0,0.0,455.0,8640.0,1
True,1026.0,4.4,79.0,9.0,0.0,455.0,8640.0,1
True,17052.0,4.15,78.0,54.00000000000001,0.0,455.0,8640.0,1
True,1310.0,4.55,78.0,24.999999999999996,0.0,455.0,5120.0,1
True,11298.0,3.3,78.0,33.0,0.0,455.0,1920.0,1
True,360.0,4.33333,78.0,33.0,0.0,3200.0,8640.0,1
True,4295.0,4.1,78.0,102.99999999999999,0.0,455.0,8640.0,1
True,3828.0,4.25,78.0,39.0,0.0,455.0,8640.0,1
True,261.0,4.0625,79.0,9.0,0.0,455.0,3200.0,1
True,211.0,3.2000000000000006,78.0,5.0,0.0,455.0,1280.0,1
True,21152.0,3.35,78.0,7.0,0.0,455.0,8640.0,1
True,6259.0,3.65,78.0,44.0,0.0,455.0,3200.0,1
True,334.0,3.65,78.0,34.0,0.0,455.0,8640.0,1
True,691.0,4.2,78.0,55.0,0.0,520.0,6080.0,1
True,8357.0,4.55,78.0,97.00000000000001,0.0,455.0,1280.0,1
True,5529.0,4.34091,78.0,79.0,0.0,455.0,7680.0,1
True,10099.0,4.07051,78.0,20.0,0.0,455.0,3200.0,1
True,307.0,4.02941,77.0,0.0,3.0,455.0,1600.0,1
True,495.0,3.76923,77.0,115.99999999999999,0.0,455.0,8640.0,1
True,3777.0000000000005,4.1,77.0,18.0,0.0,455.0,1280.0,1
True,237.0,3.55,78.0,7.0,0.0,455.0,1280.0,1
True,1747.0,4.7,77.0,5.0,0.0,455.0,1600.0,1
True,1104.0,4.05844,77.0,13.0,0.0,455.0,8640.0,1
True,622.0,4.55,77.0,8.0,0.0,455.0,6400.0,1
True,7641.0,3.35,77.0,19.0,0.0,455.0,6400.0,1
True,353.0,4.05882,77.0,270.0,0.0,481.00000000000006,8960.0,1
True,5409.0,4.45,77.0,10.0,0.0,455.0,1280.0,1
True,1189.0,4.4,77.0,20.0,0.0,455.0,5120.0,1
True,1272.0,4.35,77.0,21.0,0.0,455.0,8640.0,1
True,13551.0,3.95,77.0,17.0,0.0,0.0,1920.0,1
True,412.0,3.76923,77.0,17.0,0.0,455.0,3200.0,1
True,361.0,4.25,77.0,31.000000000000004,0.0,455.0,6080.0,1
True,4271.0,4.10417,77.0,36.0,0.0,455.0,3200.0,1
True,341.0,4.72917,77.0,0.0,3.0,3200.0,8640.0,1
True,7836.0,3.95,77.0,77.0,2.0,455.0,1280.0,1
True,796.0,4.2,77.0,12.0,0.0,455.0,4480.0,1
True,1364.0,4.0,77.0,18.0,0.0,455.0,6400.0,1
True,1692.0,4.0,77.0,48.0,0.0,455.0,8640.0,1
True,2360.0,3.7,77.0,15.0,0.0,455.0,1280.0,1
True,226.0,4.35714,78.0,17.0,0.0,455.0,1280.0,1
True,5295.0,4.55882,78.0,17.0,0.0,455.0,1280.0,1
True,1559.0000000000002,4.3,77.0,24.999999999999996,0.0,455.0,1280.0,1
True,1204.0,4.4,77.0,27.000000000000004,0.0,455.0,5760.0,1
True,494.0,4.5,77.0,5.0,0.0,455.0,8640.0,1
True,286.0,4.18421,77.0,13.0,0.0,455.0,6400.0,1
True,679.0,4.40909,76.0,249.0,0.0,455.0,8640.0,1
True,1820.0,4.8,75.0,53.0,0.0,455.0,5760.0,1
True,6492.0,4.25,76.0,45.0,0.0,455.0,1600.0,1
True,300.0,4.3,76.0,12.0,0.0,455.0,6400.0,1
True,477.99999999999994,3.95,76.0,19.0,0.0,467.99999999999994,2560.0,1
True,273.0,4.15,76.0,46.00000000000001,0.0,455.0,8640.0,1
True,256.0,4.11111,76.0,10.0,0.0,455.0,3200.0,1
True,245.0,4.63043,77.0,21.0,0.0,455.0,4480.0,1
True,11131.0,4.55,76.0,26.0,0.0,455.0,8320.0,1
True,398.0,4.05,76.0,49.0,0.0,455.0,8640.0,1
True,590.0,3.75,76.0,43.0,0.0,467.99999999999994,1600.0,1
True,2709.0,4.0,76.0,24.999999999999996,0.0,455.0,1280.0,1
True,299.0,4.33333,76.0,20.0,0.0,455.0,4800.0,1
True,7026.0,4.33036,76.0,26.0,0.0,455.0,3200.0,1
True,2832.0,4.25,76.0,52.0,0.0,455.0,8640.0,1
True,3285.0,3.85,76.0,16.0,0.0,455.0,5760.0,1
True,887.0,3.95,75.0,47.0,0.0,455.0,8640.0,1
True,9448.0,4.35417,75.0,31.000000000000004,0.0,455.0,6400.0,1
True,422.0,4.2,75.0,27.000000000000004,0.0,455.0,8640.0,1
True,827.0,4.2,76.0,44.0,0.0,455.0,8640.0,1
True,1838.0,4.45,75.0,92.00000000000001,0.0,455.0,8640.0,1
True,141.0,4.0,75.0,52.0,0.0,455.0,6400.0,1
True,364.0,3.95,75.0,9.0,0.0,455.0,4800.0,1
True,13917.0,4.36275,75.0,9.0,0.0,455.0,8640.0,1
True,1586.0,3.9,75.0,19.0,0.0,455.0,6400.0,1
True,3198.0,4.0,75.0,30.0,0.0,455.0,6080.0,1
True,12718.0,4.58065,75.0,63.0,0.0,455.0,8640.0,1
True,4203.0,4.37879,75.0,27.000000000000004,0.0,455.0,3200.0,1
True,220.00000000000003,3.75,75.0,13.0,0.0,455.0,1920.0,1
True,354.0,2.75,75.0,43.0,0.0,455.0,3200.0,1
True,359.0,4.3,75.0,41.0,0.0,455.0,3200.0,1
True,5174.0,3.65,75.0,18.0,0.0,455.0,2240.0,1
True,314.0,3.35,75.0,31.000000000000004,2.0,455.0,1280.0,1
True,291.0,4.84615,76.0,22.0,0.0,462.0,6400.0,1
True,440.00000000000006,3.95,75.0,19.0,0.0,455.0,8640.0,1
True,23060.0,4.3,75.0,64.0,0.0,455.0,8640.0,1
True,1734.0,3.9,75.0,10.0,0.0,455.0,8640.0,1
True,965.0,4.35,75.0,32.0,0.0,455.0,7680.0,1
True,3212.0,4.5,75.0,24.0,0.0,455.0,2240.0,1
True,9064.0,4.05,75.0,65.0,0.0,455.0,1280.0,1
True,5728.0,3.6,75.0,16.0,0.0,455.0,8640.0,1
True,566.0,4.79167,75.0,68.0,0.0,455.0,6400.0,1
True,363.0,3.5,74.0,7.0,0.0,455.0,8640.0,1
True,2530.0,4.75,74.0,47.0,0.0,455.0,8640.0,1
True,412.0,4.4537,75.0,164.0,0.0,455.0,8640.0,1
True,253.0,4.1,74.0,17.0,0.0,455.0,5120.0,1
True,346.0,4.58784,75.0,11.0,0.0,455.0,3200.0,1
True,4115.0,3.85,74.0,39.0,0.0,455.0,8640.0,1
True,3231.0000000000005,3.8,74.0,11.0,0.0,455.0,6080.0,1
True,4333.0,3.55,74.0,12.0,0.0,455.0,7360.000000000001,1
True,274.0,3.91667,74.0,43.0,0.0,455.0,2880.0,1
True,2995.0,4.9,74.0,30.0,0.0,455.0,8640.0,1
True,1699.0,4.46667,75.0,49.0,0.0,455.0,8640.0,1
True,4156.0,4.2,74.0,7.0,0.0,455.0,1280.0,1
True,217.99999999999997,4.54167,75.0,26.0,0.0,455.0,1920.0,1
True,1026.0,4.175,76.0,15.0,0.0,455.0,1280.0,1
True,5723.0,3.6,74.0,14.0,0.0,455.0,6720.0,1
True,673.0,4.4,74.0,43.0,0.0,455.0,8640.0,1
True,6329.999999999999,4.15,74.0,24.0,0.0,455.0,8640.0,1
True,476.0,4.66667,74.0,13.0,0.0,0.0,5760.0,1
True,241.00000000000003,4.3,74.0,13.0,0.0,455.0,4800.0,1
True,10991.0,3.84091,74.0,11.0,0.0,455.0,1280.0,1
True,217.0,4.35,74.0,26.0,0.0,455.0,3200.0,1
True,13244.0,4.07692,74.0,36.0,0.0,455.0,1920.0,1
True,2410.0,3.55,73.0,6.0,0.0,467.99999999999994,1920.0,1
True,3718.9999999999995,4.1,73.0,23.000000000000004,0.0,455.0,3200.0,1
True,547.0,4.65068,74.0,77.0,0.0,455.0,8640.0,1
True,7992.0,4.15116,73.0,23.000000000000004,0.0,455.0,3200.0,1
True,5560.0,3.2000000000000006,73.0,7.0,0.0,455.0,3200.0,1
True,1265.0,3.9,73.0,18.0,0.0,455.0,1280.0,1
True,275.0,4.1,73.0,20.0,0.0,455.0,6080.0,1
True,2094.0,4.35,73.0,66.0,0.0,455.0,3200.0,1
True,6200.0,3.9,73.0,16.0,0.0,455.0,3200.0,1
True,5432.0,4.65,74.0,52.0,0.0,455.0,8640.0,1
True,649.0,4.8,73.0,47.0,0.0,455.0,8640.0,1
True,1359.0,4.5,73.0,8.0,0.0,455.0,1280.0,1
True,383.0,4.27083,75.0,19.0,0.0,455.0,6400.0,1
True,1508.9999999999998,3.7,73.0,41.0,0.0,455.0,2880.0,1
True,22173.0,4.04795,73.0,46.00000000000001,0.0,455.0,8640.0,1
True,445.0,3.75,73.0,49.0,0.0,520.0,2560.0,1
True,621.0,3.5,73.0,0.0,6.0,455.0,1280.0,1
True,7663.0,3.35,73.0,59.0,0.0,455.0,8640.0,1
True,3927.0000000000005,2.92308,73.0,46.00000000000001,0.0,455.0,6400.0,1
True,1617.9999999999998,4.78125,74.0,40.0,0.0,455.0,1920.0,1
True,217.0,3.95,73.0,8.0,0.0,467.99999999999994,3200.0,1
True,2665.0,3.45,73.0,12.0,0.0,455.0,8640.0,1
True,645.0,3.8,72.0,31.000000000000004,0.0,455.0,8640.0,1
True,489.0,4.16667,72.0,20.0,0.0,455.0,1920.0,1
True,1995.9999999999998,4.15,72.0,129.0,0.0,455.0,8640.0,1
True,382.0,4.2,72.0,28.0,0.0,455.0,8640.0,1
True,3749.0,3.8,72.0,24.999999999999996,0.0,455.0,1280.0,1
True,505.0,4.3,72.0,45.0,0.0,455.0,2240.0,1
True,6513.0,4.1,72.0,28.0,0.0,0.0,12800.0,1
True,2753.0,4.6,72.0,17.0,0.0,455.0,8640.0,1
True,484.0,4.25,72.0,75.0,0.0,455.0,1600.0,1
True,808.9999999999999,4.35,72.0,10.0,0.0,455.0,2240.0,1
True,1418.0,4.45,72.0,59.0,0.0,455.0,3200.0,1
True,342.0,3.88462,72.0,20.0,0.0,455.0,1280.0,1
True,5103.0,3.96875,72.0,20.0,0.0,455.0,8640.0,1
True,5399.0,4.1,72.0,9.0,0.0,0.0,12800.0,1
True,291.0,4.4,72.0,46.00000000000001,0.0,455.0,1280.0,1
True,15030.0,3.91667,72.0,60.0,0.0,455.0,6400.0,1
True,976.9999999999999,4.25,72.0,44.0,0.0,455.0,8640.0,1
True,266.0,2.65,72.0,7.0,0.0,455.0,6400.0,1
True,631.0,4.6,72.0,42.0,0.0,455.0,6400.0,1
True,1966.0000000000002,4.25,72.0,69.0,0.0,455.0,6080.0,1
True,4462.0,4.5,72.0,177.0,0.0,455.0,1280.0,1
True,21595.0,4.04861,74.0,11.0,0.0,455.0,1280.0,1
True,624.0,4.55,72.0,42.0,0.0,455.0,1280.0,1
True,791.0,4.4,72.0,24.0,0.0,455.0,5120.0,1
True,3628.0,3.75,72.0,40.0,0.0,455.0,8640.0,1
True,1246.0,4.3,72.0,13.0,0.0,455.0,7040.0,1
True,2973.0,3.7,72.0,33.0,0.0,455.0,1600.0,1
True,540.0,4.5,72.0,27.000000000000004,0.0,467.99999999999994,6400.0,1
True,1869.9999999999998,4.7,71.0,42.0,0.0,455.0,7040.0,1
True,2148.0,4.75,71.0,31.000000000000004,0.0,455.0,3200.0,1
True,150.0,4.05,71.0,37.0,1.0,455.0,1280.0,1
True,2406.0,4.0,71.0,39.0,0.0,455.0,8640.0,1
True,28530.0,4.08333,71.0,37.0,0.0,455.0,8640.0,1
True,1252.0,4.05,71.0,12.0,0.0,455.0,1280.0,1
True,11339.0,4.25,71.0,28.999999999999996,0.0,455.0,8640.0,1
True,508.0,5.0,71.0,26.0,0.0,455.0,8640.0,1
True,646.0,4.4,71.0,22.0,0.0,455.0,8640.0,1
True,852.9999999999999,4.56667,71.0,22.0,0.0,455.0,1600.0,1
True,401.0,4.2,71.0,37.0,0.0,455.0,8640.0,1
True,8658.0,3.6,71.0,53.0,0.0,455.0,8640.0,1
True,775.0,4.2,71.0,12.0,0.0,520.0,6080.0,1
True,14880.0,3.9898,74.0,31.000000000000004,0.0,455.0,8640.0,1
True,234.0,4.25,71.0,12.0,0.0,0.0,1280.0,1
True,4456.0,4.15,71.0,24.0,0.0,455.0,1280.0,1
True,169.0,4.04,71.0,11.0,0.0,455.0,1280.0,1
True,739.0,4.65,71.0,92.00000000000001,0.0,455.0,8640.0,1
True,1262.0,4.15,71.0,55.0,0.0,455.0,8640.0,1
True,361.0,3.65,71.0,11.0,0.0,455.0,3200.0,1
True,418.00000000000006,4.175,71.0,35.0,0.0,455.0,1280.0,1
True,378.0,3.95,71.0,57.0,0.0,455.0,2240.0,1
True,5332.0,3.75,71.0,22.0,0.0,455.0,1280.0,1
True,1792.0,3.4,71.0,92.00000000000001,0.0,455.0,8640.0,1
True,499.99999999999994,3.85,71.0,35.0,0.0,0.0,11840.0,1
True,450.0,4.85,71.0,12.0,0.0,455.0,3200.0,1
True,771.0000000000001,3.9,70.0,24.999999999999996,0.0,455.0,1280.0,1
True,516.0,4.65,70.0,32.0,0.0,455.0,6400.0,1
True,246.0,4.0,70.0,9.0,0.0,455.0,1280.0,1
True,202.0,3.40909,71.0,26.0,0.0,455.0,3200.0,1
True,243.0,4.12069,70.0,13.0,0.0,455.0,2240.0,1
True,5152.0,4.3,70.0,8.0,0.0,455.0,2560.0,1
True,9237.0,4.42,70.0,27.000000000000004,0.0,455.0,3840.0,1
True,649.0,3.6,70.0,34.0,0.0,455.0,2240.0,1
True,389.0,4.35,70.0,26.0,0.0,455.0,2880.0,1
True,1180.0,4.09091,70.0,0.0,2.0,520.0,1280.0,1
True,1429.0,3.55,70.0,67.0,0.0,455.0,8640.0,1
True,2685.0,4.5,70.0,47.0,0.0,455.0,1280.0,1
True,1881.0,4.4,70.0,28.0,0.0,455.0,1280.0,1
True,363.0,4.5,70.0,24.999999999999996,0.0,0.0,12800.0,1
True,165.0,4.47368,70.0,16.0,2.0,455.0,5120.0,1
True,766.0,3.45,70.0,15.0,0.0,455.0,8640.0,1
True,1737.0,4.1,70.0,92.00000000000001,0.0,455.0,8640.0,1
True,395.00000000000006,4.25,70.0,17.0,0.0,455.0,8640.0,1
True,370.0,3.95,70.0,0.0,4.0,455.0,1920.0,1
True,456.99999999999994,4.05,70.0,28.999999999999996,0.0,455.0,3200.0,1
True,451.0,4.35,71.0,6.0,0.0,455.0,8640.0,1
True,469.0,4.15,70.0,33.0,0.0,455.0,8640.0,1
True,1554.9999999999998,4.4,70.0,56.0,0.0,455.0,8000.0,1
True,5025.0,3.75,70.0,19.0,0.0,455.0,3200.0,1
True,6023.0,4.15,70.0,9.0,0.0,455.0,2560.0,1
True,4045.0000000000005,4.27273,70.0,28.0,0.0,455.0,8640.0,1
True,3662.0,4.3,69.0,37.0,0.0,455.0,2560.0,1
True,124.0,3.95,69.0,27.000000000000004,0.0,455.0,4160.0,1
True,4710.0,4.40476,69.0,28.0,0.0,455.0,4480.0,1
True,386.0,3.7916700000000003,69.0,26.0,0.0,455.0,8640.0,1
True,598.0,4.41026,69.0,61.0,0.0,455.0,8640.0,1
True,507.0,4.9,69.0,48.0,0.0,455.0,2240.0,1
True,442.0,4.4,69.0,14.0,0.0,455.0,1600.0,1
True,22758.0,4.09524,69.0,9.0,0.0,455.0,1280.0,1
True,8726.0,3.9,69.0,22.0,0.0,455.0,1280.0,1
True,9414.0,3.55,69.0,10.0,0.0,455.0,6400.0,1
True,1561.0,4.13636,69.0,106.0,0.0,455.0,6400.0,1
True,961.0,4.65,69.0,7.0,0.0,0.0,6400.0,1
True,391.0,4.75,69.0,46.00000000000001,0.0,455.0,8640.0,1
True,466.0,4.6,69.0,34.0,0.0,455.0,8640.0,1
True,850.9999999999999,4.75,69.0,40.0,0.0,455.0,6080.0,1
True,201.0,4.1,68.0,14.0,0.0,455.0,2880.0,1
True,201.0,4.11765,68.0,30.0,0.0,455.0,1280.0,1
True,213.0,4.3,68.0,5.0,0.0,467.99999999999994,1920.0,1
True,772.0,4.75,68.0,35.0,0.0,455.0,6080.0,1
True,1266.0,4.4,68.0,24.0,0.0,455.0,1280.0,1
True,959.9999999999999,3.65,68.0,34.0,0.0,455.0,6720.0,1
True,2164.0,3.9,68.0,55.0,0.0,455.0,8640.0,1
True,6030.999999999999,4.75,68.0,24.0,0.0,455.0,8640.0,1
True,476.0,4.2,68.0,16.0,0.0,455.0,1280.0,1
True,309.0,4.05,68.0,5.0,0.0,455.0,5120.0,1
True,1476.0,4.0,68.0,14.0,0.0,455.0,3200.0,1
True,300.0,4.15,68.0,26.0,0.0,455.0,8640.0,1
True,1286.0,4.3,68.0,83.0,0.0,455.0,8640.0,1
True,1680.0,4.65,68.0,92.00000000000001,0.0,455.0,8640.0,1
True,440.00000000000006,4.15,68.0,39.0,0.0,455.0,2560.0,1
True,2902.0,4.25,68.0,18.0,0.0,455.0,1600.0,1
True,2896.0,4.95,68.0,13.0,0.0,455.0,8640.0,1
True,2765.0,3.75,68.0,37.0,0.0,455.0,1280.0,1
True,3590.0,4.1,68.0,63.0,0.0,455.0,1280.0,1
True,487.0,3.9,69.0,82.0,0.0,455.0,6400.0,1
True,8076.0,2.95,68.0,9.0,0.0,455.0,1280.0,1
True,231.0,4.60345,68.0,32.0,0.0,455.0,4480.0,1
True,4324.0,3.7,68.0,12.0,0.0,455.0,6400.0,1
True,268.0,4.25,68.0,12.0,0.0,455.0,8640.0,1
True,320.0,4.54545,68.0,26.0,0.0,455.0,1600.0,1
True,964.0000000000001,4.45,68.0,13.0,0.0,455.0,1600.0,1
True,238.99999999999997,4.55,68.0,22.0,0.0,0.0,6080.0,1
True,231.0,4.53676,69.0,77.0,2.0,455.0,6400.0,1
True,397.00000000000006,3.2000000000000006,69.0,41.0,0.0,455.0,8640.0,1
True,1756.0000000000002,4.5,68.0,316.0,0.0,455.0,8640.0,1
True,388.0,3.6,68.0,46.00000000000001,0.0,455.0,8640.0,1
True,564.0,3.15,67.0,14.0,0.0,455.0,1280.0,1
True,304.0,3.8,67.0,19.0,0.0,455.0,3840.0,1
True,225.0,3.34615,67.0,19.0,0.0,720.0,2880.0,1
True,314.0,3.3,67.0,38.0,0.0,455.0,1920.0,1
True,230.00000000000003,4.44118,67.0,17.0,0.0,455.0,1920.0,1
True,1437.0,4.85,67.0,15.0,0.0,455.0,8640.0,1
True,8487.0,3.7,67.0,8.0,0.0,455.0,6400.0,1
True,524.0,4.4,67.0,48.0,0.0,455.0,1280.0,1
True,11517.0,4.46591,68.0,21.0,0.0,455.0,5120.0,1
True,166.0,4.9,68.0,57.99999999999999,0.0,0.0,7040.0,1
True,136.0,4.88235,67.0,16.0,0.0,3200.0,8640.0,1
True,2216.0,4.3,67.0,10.0,0.0,0.0,3200.0,1
True,527.0,4.65217,67.0,31.000000000000004,0.0,455.0,8640.0,1
True,842.0,3.9,67.0,15.0,0.0,455.0,3840.0,1
True,323.0,4.7,67.0,11.0,0.0,455.0,1280.0,1
True,2632.0,4.25,67.0,10.0,0.0,455.0,1280.0,1
True,379.0,3.95,67.0,13.0,0.0,455.0,6400.0,1
True,256.0,3.71429,67.0,64.0,1.0,0.0,1280.0,1
True,228.99999999999997,4.73077,68.0,62.00000000000001,0.0,455.0,8640.0,1
True,185.0,3.57143,67.0,16.0,0.0,455.0,3200.0,1
True,384.0,4.8,67.0,26.0,0.0,455.0,8640.0,1
True,5933.0,4.45,67.0,9.0,0.0,455.0,2560.0,1
True,535.0,3.7,67.0,148.0,0.0,455.0,8640.0,1
True,176.0,3.76923,67.0,18.0,0.0,455.0,1280.0,1
True,3692.0,4.4,67.0,59.0,0.0,455.0,8640.0,1
True,2983.0,4.4,67.0,24.999999999999996,0.0,455.0,3200.0,1
True,667.0,4.5,67.0,15.0,0.0,0.0,5120.0,1
True,3515.0,4.45,67.0,20.0,0.0,455.0,8640.0,1
True,660.0,4.25,67.0,33.0,0.0,455.0,1280.0,1
